,modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
5598,call,All,14,24,combined,10,KNN,down,0.5480226673548991,0.062175731774856975,0.5138571428571429,0.05319923618021908,0.5670021479097469,0.051320937224312205,0.5335897435897434,0.0808950356969886,0.4890322580645161,0.0770928272138215,0.5113110008271299,0.052442388433682624
5599,call,All,14,4,average_length,6,KNN,down,0.5480136479243176,0.05291618668465679,0.53,0.051507875363771286,0.5921167636122955,0.05688526895323109,0.5135897435897436,0.06472938804803552,0.5506451612903225,0.09499339032714954,0.5321174524400328,0.053671337183170464
5600,call,In,14,6,counts,7,SVC,down,0.5480011105317812,0.07446562465132754,0.5495081967213113,0.05652406918592606,0.6500906145618471,0.07802244682989569,0.4848571428571429,0.10041800904678104,0.6365384615384617,0.13439320103565291,0.5606978021978022,0.05961988992430476
5601,call,Out,14,4,counts,11,KNN,up,0.5479933020385644,0.07111604970483107,0.513939393939394,0.06044054533860624,0.5540700717157848,0.05644893982517884,0.5466666666666667,0.09645803562941747,0.4746666666666666,0.08763253550743169,0.5106666666666664,0.059483372508107424
5602,call,Out,14,12,average_length,1,SVC,up,0.5479667607432078,0.12026141697538993,0.4795454545454543,0.054240851013363886,0.5087618334987014,0.05939555135455675,0.6158333333333337,0.1891023007122868,0.31599999999999995,0.15537363099197973,0.4659166666666665,0.046738385846753897
5603,call,Out,14,6,average_length,11,SVC,down,0.5479666445166392,0.06522405417837214,0.5130303030303033,0.04967266309660672,0.5543134451160778,0.04819806632503824,0.5491666666666666,0.0983761882939403,0.4696666666666666,0.10391818848974367,0.5094166666666665,0.04953785518063177
5604,call,In,14,4,combined,8,KNN,up,0.5479570074228941,0.06936246211102337,0.5218032786885245,0.05885679695415162,0.597732659537191,0.0590235812516914,0.5114285714285713,0.0916645583610924,0.5357692307692309,0.10274677787937037,0.5235989010989011,0.05909937951404776
5605,call,In,14,12,combined,8,LR,down,0.5479494103156296,0.06935505322569589,0.5270491803278687,0.05149253556653212,0.6050327767532883,0.0537541445476724,0.5074285714285713,0.09472763634552904,0.5534615384615386,0.10078512540943406,0.530445054945055,0.05086194502815779
5606,text,In,14,12,counts,2,LR,down,0.5479353662396667,0.05515010355653592,0.5132291666666667,0.042702173736649716,0.5858983316250762,0.04522779556195718,0.5209090909090905,0.08466627424674049,0.5029268292682925,0.10672528268851716,0.5119179600886917,0.044452227281791434
5607,call,In,14,12,unique_contacts,13,KNN,down,0.5479302714083772,0.07113488356552453,0.5236065573770489,0.05930546854300885,0.5998351706982598,0.05996234912332225,0.5097142857142856,0.09266836177002136,0.5423076923076925,0.09710100711347816,0.526010989010989,0.058808049349360125
5608,call,All,14,4,average_length,7,RFC,down,0.5479213925249903,0.058907442227246073,0.5340000000000001,0.052155358362259326,0.5975542333202009,0.0570145402606594,0.5110256410256411,0.07750406511560677,0.5629032258064516,0.10049070786322838,0.5369644334160463,0.05372620969598059
5609,text,In,14,6,unique_contacts,13,LR,down,0.5479172865320225,0.054720464137782435,0.5235416666666666,0.04233522971573647,0.5991626288536377,0.04306041726973663,0.5085454545454545,0.07379632095431891,0.5436585365853662,0.07380809702116857,0.5261019955654103,0.041388293913042204
5610,call,In,14,6,unique_contacts,9,LR,down,0.5479021701392154,0.07787767160519538,0.5545901639344261,0.05745647756122416,0.6526142404456395,0.06348981442552132,0.4785714285714284,0.09698612260388884,0.656923076923077,0.08672581807839877,0.5677472527472528,0.055174429648840284
5611,text,All,14,4,counts,15,LR,down,0.5478930985575114,0.0534105167770244,0.5169387755102042,0.043732652070864304,0.600613857330317,0.04532078578467737,0.5071929824561403,0.07013533321467161,0.5304878048780486,0.07991238690288664,0.5188403936670943,0.04396773275736547
5612,text,In,14,12,unique_contacts,13,LR,up,0.5478792610164337,0.05315829184462165,0.5117708333333332,0.046317059211979504,0.5831631023786108,0.04536038470167993,0.5199999999999999,0.07063094419577352,0.5007317073170733,0.08162941721933811,0.5103658536585365,0.0467979752703835
5613,text,In,14,6,unique_contacts,9,SVC,up,0.54787882403428,0.061368295667796335,0.503125,0.0467608739761869,0.570640540130536,0.04187563680359295,0.5323636363636364,0.08918774370495586,0.4639024390243904,0.08645731694502701,0.4981330376940135,0.04506359129840203
5614,text,All,14,12,combined,11,KNN,up,0.5478754810828231,0.04994127967225261,0.4891836734693878,0.0476371553167762,0.5641460897734748,0.04338806174618953,0.5347368421052632,0.06447134848292431,0.4258536585365855,0.07708352364969262,0.4802952503209243,0.04840351530690694
5615,call,In,14,12,unique_contacts,12,KNN,down,0.5478722009475059,0.07068242809813217,0.529016393442623,0.056781619382240564,0.6077658471859408,0.0581266703049574,0.5039999999999997,0.09139609812922407,0.5626923076923077,0.09125516877145,0.5333461538461538,0.055752677813366805
5616,text,All,14,24,counts,4,LR,down,0.5478706848779745,0.05273670634058127,0.5270408163265305,0.03986140740493318,0.6165679717819754,0.04245800104784414,0.4973684210526314,0.07297171195059095,0.5682926829268294,0.08067013324776243,0.5328305519897305,0.03961848798842088
5617,call,Out,14,4,counts,8,LR,up,0.5478703491851453,0.056560008128358825,0.515757575757576,0.048725299084243535,0.5591356859086578,0.0483795446049712,0.5433333333333333,0.08562323324938631,0.4826666666666668,0.1034185594017426,0.5129999999999999,0.0497294087189121
5618,text,Out,14,4,combined,11,KNN,down,0.547865358143062,0.0868663287635409,0.5296969696969698,0.06857334106274074,0.6561689254699924,0.0808363016212205,0.48100000000000004,0.11141423299171124,0.6046153846153847,0.14045019277072418,0.5428076923076922,0.07056134164450226
5619,text,In,14,12,unique_contacts,3,KNN,up,0.5478630078065462,0.04807830076611572,0.5016666666666665,0.0433862342208369,0.5700961418732847,0.04150727006895257,0.5298181818181815,0.06429645838209788,0.4639024390243902,0.07353771811005196,0.496860310421286,0.04375494532911913
5620,call,All,14,6,counts,14,LR,up,0.5478610740100469,0.061492984738900074,0.5088571428571428,0.05503994913537412,0.5629719936396819,0.05593094919878159,0.5392307692307692,0.08643242229863618,0.4706451612903226,0.10385671889623377,0.5049379652605461,0.056041545339027436
5621,call,Out,14,4,average_length,5,SVC,down,0.5478599852762404,0.08507628912144861,0.5156060606060611,0.0557203915749784,0.5551155612124637,0.057947384739405326,0.5536111111111112,0.13125810920975842,0.4700000000000003,0.12268049987877068,0.5118055555555554,0.05381732871189817
5622,text,In,14,12,unique_contacts,15,LR,up,0.5478521475744301,0.054640422416071865,0.5137499999999999,0.04570305942552395,0.585419249382874,0.045017286316771474,0.5183636363636364,0.0737981308743269,0.5075609756097562,0.07780318281529812,0.512962305986696,0.04532607786014052
5623,call,Out,14,24,average_length,15,LR,up,0.547850120628976,0.059021320258356776,0.5153030303030306,0.056997523308633474,0.5592184145235555,0.057116269977225124,0.5422222222222222,0.08182129935449793,0.4829999999999998,0.1078818616442514,0.5126111111111112,0.0585319690035782
5624,call,All,14,6,unique_contacts,10,LR,up,0.5478499391930995,0.058463169349864064,0.5408571428571433,0.042398702445694506,0.6084635871215334,0.051044480921010826,0.5058974358974361,0.0859238150822379,0.5848387096774189,0.10551938343765303,0.5453680727874276,0.04377345953735277
5625,text,In,14,6,combined,2,RFC,up,0.5478127939396584,0.04561823006987166,0.4857291666666668,0.04205039527572978,0.5517260498732348,0.03730668269658472,0.5467272727272723,0.06589865659465334,0.4039024390243903,0.07769691564471037,0.4753148558758311,0.04266270873488217
5626,text,Out,14,6,unique_contacts,12,KNN,up,0.5478115888713198,0.10309087751612067,0.5057575757575756,0.08896972282480946,0.6106538658524876,0.09254412521399376,0.5065000000000001,0.12981241322101142,0.5046153846153844,0.15083296307698374,0.5055576923076925,0.0895030471802243
5627,text,All,14,24,average_length,1,RFC,down,0.5478033602315416,0.05361878591475599,0.5079591836734693,0.04606027226705728,0.5873292756856869,0.04441641074925599,0.5159649122807017,0.06942246217458224,0.496829268292683,0.07375597437782276,0.5063970902866924,0.045729704458620464
5628,text,All,14,6,unique_contacts,6,LR,up,0.5478032396942999,0.05792765187257301,0.5230612244897961,0.04192525741867608,0.6084470982034864,0.04142585337009229,0.5021052631578946,0.0778530891754452,0.5521951219512197,0.06946517516059614,0.5271501925545573,0.039410171852978126
5629,call,In,14,6,unique_contacts,2,LR,down,0.5477985017356538,0.06925990230667542,0.5588524590163935,0.0543506738591468,0.6667693129622883,0.07444997873606184,0.4711428571428569,0.08187606463938539,0.6769230769230771,0.10270968688516684,0.5740329670329671,0.05583700600631504
5630,call,All,14,6,unique_contacts,12,LR,up,0.5477963552854238,0.05624211981506141,0.5354285714285719,0.040174839493188313,0.5983156704535445,0.04544176485904869,0.5107692307692308,0.0803997212810088,0.5664516129032254,0.0898839603652807,0.5386104218362282,0.04040609169497121
5631,text,All,14,12,combined,9,LR,up,0.5477959732053178,0.059351838227224826,0.5174489795918369,0.04568690373946351,0.600235650689034,0.04331928656876476,0.5082456140350877,0.08200243928383942,0.5302439024390243,0.07894746224462933,0.5192447582370561,0.04388391927264396
5632,call,All,14,6,counts,13,LR,up,0.5477952520246869,0.0623096578961096,0.5062857142857143,0.0535416463631753,0.5586846244016158,0.05085833686674942,0.5425641025641026,0.08962103594141352,0.4606451612903228,0.09596490106991187,0.5016046319272127,0.0534670641718062
5633,text,In,14,12,unique_contacts,7,KNN,down,0.5477939837479586,0.04697158682843877,0.494375,0.04533078866768775,0.5617056271529287,0.04173301945072472,0.5369090909090908,0.0619387901400813,0.4373170731707317,0.07853805436736985,0.4871130820399115,0.04652479600781758
5634,text,In,14,12,average_length,4,KNN,down,0.5477922840354922,0.04981028817998675,0.5001041666666666,0.04743562057934392,0.5685124261438818,0.04589536593676675,0.5310909090909091,0.06554503488923427,0.4585365853658536,0.07905242842347933,0.4948137472283814,0.04826975936144859
5635,call,Out,14,4,unique_contacts,3,RFC,down,0.547788139615776,0.06527424012927385,0.5353030303030305,0.0562835267070142,0.5836976656676616,0.06020422908491766,0.5208333333333335,0.08489694683845575,0.5526666666666668,0.09201327186757098,0.5367500000000001,0.05645022455756996
5636,call,All,14,4,unique_contacts,14,RFC,down,0.5477770387075103,0.05887763187477665,0.5314285714285715,0.050802668752140616,0.5924686898487466,0.05286262033520285,0.5135897435897436,0.07709167399620052,0.553870967741935,0.0882000527715597,0.5337303556658394,0.05128913624196702
5637,text,In,14,6,counts,1,KNN,up,0.5476895583264944,0.060510319753868974,0.5096875000000002,0.052057127245497055,0.5788515249971095,0.04918411699966109,0.5223636363636363,0.0770026609961252,0.4926829268292683,0.06784423203170982,0.5075232815964524,0.05055263660974891
5638,call,In,14,12,unique_contacts,3,LR,up,0.5476829561281942,0.0709131148867989,0.5557377049180326,0.053464653098814006,0.6586266099745971,0.07081305702855932,0.4751428571428571,0.08687572900557113,0.6642307692307695,0.0976159237385484,0.5696868131868132,0.0536796826260923
5639,text,In,14,12,average_length,7,SVC,up,0.5476651679432032,0.07636292367025199,0.4893750000000003,0.05462004317246204,0.5520450963896786,0.042635154909625536,0.5523636363636366,0.12126114711019635,0.4048780487804878,0.10166296445853304,0.4786208425720621,0.04950392096086778
5640,call,All,14,6,unique_contacts,15,SVC,up,0.5476644815577023,0.07350016534395581,0.5372857142857146,0.05278845816267742,0.6012844736660166,0.0568304586078969,0.5130769230769231,0.10746482553922423,0.567741935483871,0.11823512894786753,0.5404094292803974,0.052870812047606526
5641,text,All,14,6,combined,13,LR,down,0.5476555136047218,0.050909193855479394,0.5175510204081633,0.044821996795842325,0.6021744180177796,0.047273369256864976,0.5050877192982457,0.06455881271335129,0.534878048780488,0.07945086712091562,0.5199828840393668,0.04583000057477195
5642,call,Out,14,6,counts,6,LR,up,0.5476522915106454,0.07233857509182365,0.5101515151515152,0.05766731077356407,0.5508716205536931,0.05600114173011191,0.5527777777777778,0.10801667438585456,0.4589999999999998,0.1140869182501873,0.5058888888888887,0.05755151890996445
5643,text,In,14,4,unique_contacts,10,SVC,up,0.5476515616965557,0.06399789530936276,0.5117708333333334,0.04184135833090639,0.5815007912170773,0.03942532693873669,0.524909090909091,0.09903634524391568,0.4941463414634146,0.09535697209360472,0.5095277161862528,0.039116471077527935
5644,call,In,14,4,combined,8,SVC,up,0.5476477283724317,0.08437837775325567,0.5503278688524591,0.05732403578407552,0.6452668126168283,0.06530204722409011,0.4859999999999999,0.11013344354245096,0.6369230769230773,0.11497206745770633,0.5614615384615383,0.05620744383792264
5645,call,Out,14,6,average_length,12,LR,down,0.5476396909192421,0.059558686756008686,0.5201515151515153,0.04728264476506231,0.5641506812438263,0.04841284877263426,0.5388888888888891,0.08872389288250072,0.4976666666666669,0.1043665086399917,0.5182777777777777,0.048109574032672416
5646,call,Out,14,12,combined,11,LR,down,0.5476388478555273,0.0693166193745545,0.5403030303030308,0.05686412793845716,0.5910116150835357,0.06291542984437835,0.5161111111111111,0.08978747544605503,0.5693333333333335,0.09659523658359002,0.5427222222222222,0.056975101927778576
5647,call,In,14,4,unique_contacts,10,RFC,down,0.5476200903404579,0.07212271378073905,0.5336065573770492,0.05923928947852203,0.6170727228124725,0.06636809753123354,0.4985714285714284,0.09201247529086884,0.5807692307692307,0.1064951777297189,0.5396703296703295,0.05986487496130699
5648,call,In,14,12,combined,10,SVC,up,0.5476123096128132,0.07572378150718329,0.5155737704918033,0.05416455628852188,0.5882461146169111,0.05711751013452796,0.5219999999999999,0.11090638736055564,0.506923076923077,0.1152394839660177,0.5144615384615383,0.05280496897834813
5649,call,In,14,24,average_length,13,KNN,down,0.5476059091184258,0.06727633850446896,0.5427868852459015,0.05214839107817909,0.6323806088125429,0.057609988899068064,0.4888571428571428,0.08859004598822741,0.6153846153846158,0.09261151760055447,0.5521208791208791,0.05149923209152793
5650,text,In,14,6,unique_contacts,3,KNN,up,0.5475839976980431,0.05163778916319193,0.5007291666666668,0.04649655499198122,0.5684922160785892,0.0420299382582718,0.5307272727272726,0.06976018213807614,0.460487804878049,0.07098484153481922,0.4956075388026607,0.04597966641943647
5651,call,In,14,12,unique_contacts,6,LR,up,0.5475781388848996,0.06960104082825422,0.5468852459016391,0.05321119956493525,0.6405044248649142,0.06075690790903138,0.4848571428571428,0.08975148354309212,0.6303846153846154,0.09576767831533638,0.5576208791208792,0.05279144089969416
5652,call,All,14,24,counts,10,KNN,up,0.5475755180822788,0.0689855252423105,0.5202857142857144,0.058820257709105414,0.5761572628385957,0.05912118835839735,0.5271794871794871,0.0927240315864419,0.5116129032258062,0.10293417586042426,0.5193961952026467,0.059112377033884125
5653,call,Out,14,4,unique_contacts,4,KNN,down,0.5475743700754646,0.06331054881021149,0.5316666666666668,0.051057356576429486,0.5773261934596594,0.05075323195888291,0.5249999999999999,0.08463259504563016,0.5396666666666671,0.07979983375930971,0.5323333333333329,0.05035650433032578
5654,call,All,14,24,unique_contacts,13,LR,up,0.5475680759002599,0.06971211989037336,0.5341428571428571,0.054931789940552415,0.5963417398508416,0.06106163359703998,0.5130769230769228,0.09359196103144536,0.5606451612903226,0.10177995237094667,0.536861042183623,0.054986799907737284
5655,text,In,14,12,average_length,9,SVC,up,0.5475664108349249,0.06657200521426583,0.4879166666666667,0.05096054073064812,0.5520486155033896,0.0421111356606741,0.5498181818181819,0.1032446320375932,0.40487804878048783,0.09878512607008792,0.4773481152993348,0.04862560872295228
5656,call,In,14,4,unique_contacts,9,RFC,down,0.547566114221474,0.06236851253732161,0.534918032786885,0.055710180905648984,0.6228037122190839,0.06996954421590558,0.4954285714285713,0.08364209959447609,0.5880769230769234,0.11483877626524233,0.5417527472527472,0.05843852931707834
