modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,24,average_length,13,RFC,up,0.5061001887700305,0.10580467501117626,0.4908333333333333,0.09318455554272245,0.4916024210567553,0.09282681732912657,0.5341666666666667,0.14798259900131142,0.4474999999999998,0.15012854574301843,0.4908333333333333,0.09318455554272244
text,Out,14,4,counts,12,LR,up,0.5060613278761924,0.11319140858027867,0.4870833333333336,0.09245054339584118,0.48760174388734767,0.0936084396971967,0.544166666666667,0.1660151406830923,0.43,0.16864149876771664,0.4870833333333336,0.09245054339584119
text,Out,14,6,combined,7,RFC,up,0.5059054899304832,0.10432407562733946,0.5133333333333334,0.07764237853779091,0.5154116988962191,0.09168418541143072,0.5158333333333335,0.1547485379212891,0.5108333333333334,0.16007810593582122,0.5133333333333334,0.07764237853779092
text,Out,14,12,unique_contacts,3,RFC,up,0.5057584306227849,0.1075847984046558,0.5058333333333332,0.09767571004201095,0.5082404863368487,0.09600354355544938,0.5166666666666668,0.14114331931800125,0.4949999999999998,0.1592719828916285,0.5058333333333332,0.09767571004201098
text,Out,14,4,combined,11,RFC,down,0.505442425867033,0.11330506314356603,0.5054166666666666,0.08451498084086623,0.5018873577402989,0.0902526653310465,0.5233333333333332,0.15627539075405028,0.48750000000000004,0.14033339731438035,0.5054166666666666,0.08451498084086623
text,Out,14,4,counts,6,RFC,up,0.5053096194209659,0.10902018991390121,0.4970833333333334,0.0902544647443276,0.4985313222639076,0.09681859331799551,0.5291666666666667,0.1541490343907203,0.46500000000000014,0.1572151727726808,0.4970833333333334,0.09025446474432758
text,Out,14,12,counts,11,LR,up,0.505268794876882,0.10850075257698476,0.49583333333333324,0.09184250047433502,0.49437106439312317,0.09273663094340584,0.5275,0.1436336021698207,0.46416666666666656,0.1372402147448403,0.49583333333333324,0.09184250047433505
text,Out,14,24,counts,8,SVC,down,0.5051690636931689,0.10074366910336656,0.5245833333333335,0.07947618035327679,0.5294156483781098,0.09411052027501628,0.49916666666666665,0.14188436432357926,0.5499999999999999,0.15028965673097489,0.5245833333333335,0.07947618035327679
text,Out,14,4,combined,14,RFC,down,0.5050959578737627,0.12314227332285282,0.51,0.09003366373785199,0.5044247933439108,0.09730668837521796,0.520833333333333,0.16932849153978208,0.4991666666666667,0.1383803822468953,0.51,0.09003366373785199
text,Out,14,12,unique_contacts,8,KNN,up,0.5049735971436509,0.09768278943921097,0.4724999999999999,0.08400821000977234,0.47497177036070226,0.07962250398519945,0.5508333333333333,0.14404324624960194,0.39416666666666667,0.13445185303904938,0.4724999999999999,0.08400821000977232
text,Out,14,6,combined,14,RFC,down,0.5048646139862264,0.1083066252567494,0.51875,0.09162744033678537,0.5239237780193664,0.10194832490316076,0.5058333333333332,0.15545406140603685,0.5316666666666663,0.1678326219813131,0.51875,0.09162744033678537
text,Out,14,4,unique_contacts,9,KNN,down,0.5048116332552357,0.11435041729260434,0.5029166666666668,0.08082396071872887,0.5001818871273206,0.08385356331223354,0.5291666666666669,0.16470861595737737,0.47666666666666657,0.15582588343523876,0.5029166666666668,0.08082396071872887
text,Out,14,4,counts,2,RFC,down,0.5047108654903615,0.1224293095629277,0.5187500000000003,0.09276866676367011,0.5163102172595208,0.10405390987189833,0.5091666666666669,0.1640771047291373,0.5283333333333334,0.14420142727235735,0.5187500000000003,0.09276866676367011
text,Out,14,6,combined,3,RFC,up,0.504458661925707,0.12069809442835745,0.5070833333333333,0.0880514130880439,0.5028281781428067,0.09330141836275493,0.5241666666666664,0.17379333870757127,0.48999999999999977,0.14711974706868322,0.5070833333333333,0.08805141308804387
text,Out,14,6,combined,15,RFC,down,0.5044197627009845,0.09994920601683184,0.5116666666666668,0.083350166650005,0.514604578943588,0.08545742589840691,0.5116666666666668,0.1488922809805062,0.5116666666666668,0.1602379683768483,0.5116666666666668,0.08335016665000504
text,Out,14,4,unique_contacts,10,KNN,down,0.5043269786615129,0.11900903449289307,0.5020833333333333,0.09408260304267838,0.5007383710555907,0.10100641773732884,0.5250000000000001,0.16433554953054488,0.47916666666666674,0.16256527653777256,0.5020833333333333,0.09408260304267838
text,Out,14,4,unique_contacts,11,RFC,down,0.5042901784070625,0.11542688450939956,0.5295833333333334,0.08789991981497615,0.5345582056832054,0.11346443393803475,0.49333333333333296,0.145874813725541,0.5658333333333335,0.1518197695435032,0.5295833333333334,0.08789991981497616
text,Out,14,6,unique_contacts,5,SVC,down,0.5042676901131935,0.10118616463385907,0.4912499999999999,0.0768283958769092,0.49087945336397354,0.0751787269581998,0.5358333333333336,0.1576940843609051,0.4466666666666667,0.1523847101508762,0.4912499999999999,0.0768283958769092
text,Out,14,12,combined,3,RFC,down,0.5042657864514303,0.1051883219217565,0.5133333333333333,0.0789859269455219,0.5138108811123518,0.08650330726093867,0.5125000000000002,0.1536933082363477,0.5141666666666668,0.14363360216982077,0.5133333333333333,0.07898592694552188
text,Out,14,4,average_length,2,RFC,down,0.504262368981133,0.09882947647505134,0.5116666666666668,0.08056861614778162,0.5125647546897548,0.08621673180206722,0.5083333333333331,0.13268994601433992,0.5150000000000001,0.1388282695993691,0.5116666666666668,0.08056861614778162
text,Out,14,6,combined,9,RFC,down,0.5041629516979004,0.10544787483652628,0.5208333333333334,0.08813999552033955,0.5291629799938623,0.10698316226963589,0.5016666666666668,0.14981282747887986,0.5399999999999996,0.17143024156099484,0.5208333333333334,0.08813999552033956
text,Out,14,4,counts,5,RFC,up,0.5039361605181591,0.1155781398539205,0.4987499999999999,0.08990404380868396,0.4952325264604678,0.09823894667266758,0.525,0.1509881406957247,0.4724999999999997,0.14412114168031284,0.49875,0.08990404380868396
text,Out,14,24,counts,1,KNN,up,0.5039013959443605,0.116045953960802,0.4983333333333334,0.09890676265662708,0.49725248770837,0.10011483851246408,0.5233333333333331,0.1517203997020386,0.4733333333333332,0.14835423376380374,0.4983333333333334,0.09890676265662708
text,Out,14,6,unique_contacts,14,RFC,up,0.5037422422946622,0.11167212550575903,0.4970833333333332,0.09083549560333738,0.4970508830265022,0.09864827713273693,0.5266666666666666,0.15841527208174014,0.4674999999999999,0.15209673733653034,0.49708333333333327,0.0908354956033374
text,Out,14,12,unique_contacts,8,LR,down,0.5036047009751151,0.10221281557457636,0.49250000000000016,0.08256803472983372,0.49173866462914456,0.08790733916669734,0.5275,0.13815716338914583,0.4575000000000001,0.13633767990897805,0.49250000000000016,0.08256803472983372
text,Out,14,24,combined,13,KNN,up,0.5035901925148376,0.09822705022552217,0.4608333333333332,0.08137858899904046,0.4642946632400966,0.0718797290774654,0.5624999999999998,0.15323622675357979,0.3591666666666668,0.13695368973238045,0.46083333333333326,0.08137858899904049
text,Out,14,6,counts,4,SVC,down,0.5034618976836898,0.10922313180309899,0.5325,0.08002261885629292,0.540826684667242,0.10336542717760323,0.49166666666666664,0.15283515910478798,0.5733333333333333,0.1745926797318179,0.5325,0.0800226188562929
text,Out,14,6,counts,4,RFC,down,0.5033852518441072,0.10639103238829069,0.5408333333333332,0.08703479830919804,0.5528718911807149,0.1111543290999994,0.4766666666666666,0.13612399444284315,0.6049999999999999,0.14823124773756763,0.5408333333333332,0.08703479830919804
text,Out,14,12,unique_contacts,9,KNN,down,0.5032432138305954,0.09869080773592806,0.46708333333333313,0.08789991981497615,0.4708918306925273,0.08126354223887321,0.5516666666666666,0.14202519496374347,0.3825,0.14316400224078046,0.4670833333333331,0.08789991981497614
text,Out,14,4,combined,12,RFC,down,0.503231415762949,0.11011663729598699,0.5066666666666668,0.08976056190568965,0.5080787874406295,0.0959596985502152,0.5166666666666667,0.16110240310845028,0.4966666666666666,0.1645147269955755,0.5066666666666668,0.08976056190568965
text,Out,14,6,counts,14,RFC,up,0.5031198018309756,0.1046066622807661,0.5120833333333334,0.08104929670312896,0.5123545792442848,0.0916080964388925,0.5083333333333332,0.141391592718883,0.5158333333333333,0.14148830126176296,0.5120833333333334,0.08104929670312894
text,Out,14,12,unique_contacts,8,LR,up,0.5030738518642062,0.10144709435624129,0.4904166666666665,0.08721092219151767,0.49045814612803773,0.08892914632574188,0.5266666666666667,0.1339422124419692,0.4541666666666668,0.13933010725567818,0.4904166666666665,0.08721092219151767
text,Out,14,4,unique_contacts,10,KNN,up,0.5030389978181015,0.11872229763535888,0.4987500000000001,0.09612567035168686,0.4972519059887482,0.102537259822102,0.5250000000000002,0.166034153315937,0.4725,0.15849274272013053,0.4987500000000001,0.09612567035168687
text,Out,14,4,average_length,4,RFC,up,0.5030386406086511,0.10272338887528348,0.5170833333333333,0.08013539853750921,0.5238110916860915,0.10591999504502465,0.5033333333333334,0.14307823199697595,0.5308333333333333,0.16007810593582122,0.5170833333333333,0.08013539853750919
text,Out,14,24,average_length,15,LR,down,0.5030291200502084,0.10140967805623709,0.5087499999999999,0.08039757235671344,0.5115976983542775,0.09173343574125567,0.5116666666666666,0.14263631320641265,0.5058333333333335,0.150408627847902,0.5087499999999999,0.08039757235671344
text,Out,14,24,average_length,5,KNN,up,0.5030219514912629,0.10478291479403974,0.47208333333333335,0.0973222789603832,0.47923283978663245,0.10151934634703844,0.5475000000000002,0.15226267618468606,0.3966666666666668,0.16071878389657557,0.47208333333333335,0.09732227896038319
text,Out,14,4,average_length,1,KNN,down,0.5027401098346373,0.10178572408831436,0.4966666666666667,0.0867724684416738,0.49819944761121243,0.09158258965557999,0.5216666666666666,0.14243946476427963,0.47166666666666673,0.14898647487933156,0.4966666666666667,0.0867724684416738
text,Out,14,4,unique_contacts,14,RFC,down,0.5026751434812313,0.09732940157701078,0.5220833333333335,0.08692895269735787,0.5319711174188728,0.10523755851296468,0.4916666666666665,0.12394334537179824,0.5524999999999999,0.16182140534500952,0.5220833333333335,0.08692895269735787
text,Out,14,4,unique_contacts,13,KNN,down,0.5025295256106722,0.1135272933034395,0.5070833333333332,0.09678020007637818,0.5102763823294008,0.1095669399568909,0.5116666666666668,0.15261469716657625,0.5025,0.1608649285970228,0.5070833333333332,0.09678020007637818
text,Out,14,12,combined,12,RFC,up,0.5024843238292154,0.11238106192664483,0.48333333333333345,0.09457062278320207,0.4820588656699338,0.09373964825296546,0.5358333333333332,0.1508742759321387,0.43083333333333357,0.1450913060564063,0.48333333333333345,0.09457062278320205
text,Out,14,24,average_length,8,KNN,up,0.5024698358825767,0.09563760585077213,0.48458333333333314,0.0838901849521929,0.48816668604013785,0.08550406625442468,0.5325,0.13858299648073802,0.4366666666666667,0.16071878389657562,0.48458333333333314,0.08389018495219291
text,Out,14,12,unique_contacts,11,KNN,down,0.5024330932038625,0.10632056476851828,0.4695833333333333,0.09267031670499602,0.47187362688910656,0.09064935599385458,0.5483333333333333,0.14990644295229047,0.3908333333333334,0.14099165786308396,0.4695833333333333,0.09267031670499604
text,Out,14,12,unique_contacts,11,KNN,up,0.502181639223061,0.10429611932318855,0.4641666666666667,0.0919417360521479,0.467686903481795,0.08892559300201679,0.5525000000000001,0.14586279163750884,0.37583333333333324,0.1378725439811654,0.4641666666666667,0.09194173605214788
text,Out,14,4,combined,13,RFC,down,0.5021199179150123,0.11050823220113577,0.5004166666666667,0.08280450893723544,0.4994473155413561,0.0946939928544641,0.5216666666666666,0.15696511439822272,0.4791666666666666,0.15460341720204618,0.5004166666666667,0.08280450893723544
text,Out,14,24,average_length,4,RFC,up,0.5021069350547126,0.09277465762668259,0.4870833333333334,0.08156692700014458,0.4914126060987516,0.0850522545240156,0.53,0.14189672348112956,0.44416666666666677,0.1658460437069379,0.4870833333333334,0.08156692700014456
text,Out,14,6,counts,6,RFC,down,0.5020912935310414,0.11176671538231898,0.5345833333333334,0.08805141308804391,0.5440062429400665,0.11199550195520072,0.4833333333333333,0.14506471329641485,0.5858333333333333,0.15189367700255257,0.5345833333333334,0.0880514130880439
text,Out,14,4,average_length,3,RFC,down,0.5020250549681821,0.10962123429796358,0.5233333333333334,0.08649717952104216,0.5270837906933111,0.09982174871316081,0.49500000000000016,0.14546068309160723,0.5516666666666665,0.15342150882940989,0.5233333333333334,0.08649717952104219
text,Out,14,24,average_length,9,RFC,up,0.5019831442173563,0.10663122031282288,0.49041666666666667,0.08998203306132624,0.4903749177808776,0.09096463068886891,0.5266666666666667,0.1445221236350254,0.45416666666666666,0.15277777777777773,0.49041666666666667,0.08998203306132621
text,Out,14,24,counts,7,SVC,up,0.5019127144490838,0.10192716431081963,0.5154166666666665,0.07981965327073513,0.5184736418552207,0.09385200948425043,0.5033333333333333,0.14837314564274653,0.5275,0.14984794013512,0.5154166666666665,0.07981965327073516
text,Out,14,4,unique_contacts,6,KNN,down,0.5018755103379469,0.10959776849831948,0.49250000000000005,0.08711535626638182,0.49075987217976363,0.09034703803955557,0.5275000000000001,0.15536378872259834,0.4575000000000001,0.140393366718769,0.49250000000000005,0.08711535626638181
text,Out,14,24,counts,11,RFC,up,0.5018668052608658,0.09928097485195134,0.49750000000000016,0.08202251887557223,0.4958968644874219,0.08060657243297234,0.5183333333333334,0.13740622758984172,0.47666666666666657,0.13033239039675437,0.49750000000000016,0.08202251887557223
text,Out,14,24,average_length,11,RFC,down,0.5018547615223573,0.10785531505396118,0.5033333333333332,0.08284367927855771,0.5028278518866756,0.09400548816928304,0.5166666666666667,0.15306446929991654,0.49000000000000016,0.15273415355137498,0.5033333333333332,0.08284367927855768
text,Out,14,4,counts,3,SVC,down,0.5017899436400359,0.1350659379228731,0.5116666666666667,0.0945854562273813,0.5102477692660758,0.10750994476976806,0.5233333333333332,0.20311822810951244,0.49999999999999994,0.1999579080285773,0.5116666666666667,0.09458545622738128
text,Out,14,6,counts,2,SVC,down,0.5017042501287703,0.10878497053517117,0.5391666666666665,0.08371545386970407,0.5526655648273298,0.11952352158398184,0.4783333333333333,0.1468047253495633,0.6,0.16326494823479404,0.5391666666666665,0.08371545386970407
text,Out,14,4,unique_contacts,9,RFC,down,0.5016813796191469,0.11684515204177019,0.5233333333333333,0.09161691334205425,0.5269167033946447,0.11221672498502794,0.495,0.14785218753968224,0.5516666666666667,0.16057032192415974,0.5233333333333333,0.09161691334205424
text,Out,14,4,counts,5,SVC,down,0.5016547524651126,0.1271112535972727,0.490416666666667,0.09075823974057716,0.48993506378270474,0.10113759196667865,0.5416666666666667,0.1904348500111401,0.4391666666666666,0.20165386608232524,0.490416666666667,0.09075823974057717
text,Out,14,12,counts,10,LR,down,0.5015047261015531,0.09988783528699648,0.49708333333333343,0.08888395661820948,0.49875908976644284,0.09105624363982653,0.5158333333333333,0.131198716665865,0.47833333333333344,0.14342100521280488,0.49708333333333343,0.08888395661820946
text,Out,14,4,average_length,5,RFC,down,0.501503730668386,0.11274596386805003,0.5220833333333335,0.09520913686124395,0.5280571879101293,0.11499577985648476,0.4933333333333335,0.14778575204428593,0.5508333333333334,0.151171537977559,0.5220833333333335,0.09520913686124394
text,Out,14,12,unique_contacts,13,RFC,up,0.5013462330773917,0.1123820691667537,0.4945833333333334,0.08896284013453928,0.49156720597084363,0.08896567420645572,0.5241666666666666,0.1541126258910502,0.465,0.1314577680517389,0.4945833333333334,0.08896284013453927
text,Out,14,4,unique_contacts,11,KNN,up,0.5013405131644495,0.1061251677070213,0.49499999999999994,0.0862860718499005,0.49474776748990984,0.08803372069325066,0.5233333333333333,0.15446951326231723,0.46666666666666673,0.1507556722888818,0.49499999999999994,0.0862860718499005
text,Out,14,24,counts,10,RFC,up,0.5013202036977098,0.0968548044614285,0.4966666666666669,0.08431243003606208,0.49732326548580424,0.07862145996184948,0.5183333333333333,0.14043582955293932,0.475,0.1462685904805513,0.4966666666666669,0.08431243003606209
text,Out,14,4,unique_contacts,7,KNN,down,0.501313417071822,0.11865563553766828,0.4929166666666665,0.09402293789671495,0.4897096272750297,0.09545552685862416,0.5291666666666667,0.17220389280108442,0.45666666666666667,0.14529663145135582,0.4929166666666665,0.09402293789671498
